block,feature,validation_loss,test_loss
block_9,mean_F2_bandwidth,0.6251279689647533,1.5189286385263716
block_9,mean_harmonic_difference_H1_A3,0.5840627402067184,1.0497464856931142
block_9,50th_percentile_pitch_semitone,0.428151103840382,1.7015386649540492
block_9,mean_harmonic_difference_H1_H2,0.5832694967587789,1.2894207962921687
block_9,mean_spectral_slope_500_1500_voiced,0.6311805336563675,1.1567918743406023
block_9,cv_mfcc3,0.3483117518912035,3.146614207852898
block_9,cv_spectral_flux,0.6353963049197638,0.9498639787946429
block_9,cv_HNR,0.5628021517768502,1.6341532227982367
block_9,cv_F2,0.6082193238867654,1.2192361482552119
block_9,cv_F3_bandwidth,0.686268976993031,1.2569098472595215
block_9,loudness,0.10617198277678755,0.11612001886325223
block_9,logHNR,0.5840193027699435,1.1464025165353502
block_10,mean_F2_bandwidth,0.5883263230875686,1.512362731354577
block_10,mean_harmonic_difference_H1_A3,0.5947012705383478,1.0975734208311354
block_10,50th_percentile_pitch_semitone,0.4286995827461834,1.6148546103920256
block_10,mean_harmonic_difference_H1_H2,0.5687382011501877,1.3498105917658125
block_10,mean_spectral_slope_500_1500_voiced,0.6413338741770497,1.1019062208277839
block_10,cv_mfcc3,0.23213706795919548,3.175851881703628
block_10,cv_spectral_flux,0.6517061242074879,0.920323772089822
block_10,cv_HNR,0.5622808876343899,1.6465202221380812
block_10,cv_F2,0.5965867649625849,1.2777760667460305
block_10,cv_F3_bandwidth,0.7180463975226438,1.2534857520035334
block_10,loudness,0.09049951912904228,0.13308770528861455
block_10,logHNR,0.5775678075022168,1.1872705944946833
block_11,mean_F2_bandwidth,0.5878181959743853,1.5507617167064123
block_11,mean_harmonic_difference_H1_A3,0.5980286180145211,1.0548836759158544
block_11,50th_percentile_pitch_semitone,0.4482243869591642,1.7769520772354943
block_11,mean_harmonic_difference_H1_H2,0.5617328270303982,1.366431134087699
block_11,mean_spectral_slope_500_1500_voiced,0.6715725577539868,1.0977198364479201
block_11,cv_mfcc3,0.32064784704535093,3.217805530609829
block_11,cv_spectral_flux,0.6468683122484772,0.8896742292812893
block_11,cv_HNR,0.7145635856453467,1.5948651633890611
block_11,cv_F2,0.6115234267932398,1.2593108117580414
block_11,cv_F3_bandwidth,0.6858255810759686,1.2691990647997176
block_11,loudness,0.10549311508872995,0.12265800897564207
block_11,logHNR,0.5538067205084695,1.1725892637457167
block_12,mean_F2_bandwidth,0.5839534332906758,1.5815074103219169
block_12,mean_harmonic_difference_H1_A3,0.5333598526539626,1.2077939978667669
block_12,50th_percentile_pitch_semitone,0.45679887218607795,1.7189043398414339
block_12,mean_harmonic_difference_H1_H2,0.5653347370249254,1.341111468417304
block_12,mean_spectral_slope_500_1500_voiced,0.6153486994681535,1.1347921660968237
block_12,cv_mfcc3,0.24295466241461258,3.2047944620384703
block_12,cv_spectral_flux,0.6565247408148868,0.8966108560562134
block_12,cv_HNR,0.5949419312248075,1.6067960420623422
block_12,cv_F2,0.6250080184804069,1.214172627244677
block_12,cv_F3_bandwidth,0.6869089993889685,1.251045720917838
block_12,loudness,0.08804208761150087,0.13632520235010556
block_12,logHNR,0.5175629696912236,1.2948976116521018
block_13,mean_F2_bandwidth,0.6052386602041898,1.5694847106933594
block_13,mean_harmonic_difference_H1_A3,0.5717868807691114,1.1183503483022963
block_13,50th_percentile_pitch_semitone,0.43481679453893946,1.7020974499838692
block_13,mean_harmonic_difference_H1_H2,0.5645515844225883,1.3466990632670266
block_13,mean_spectral_slope_500_1500_voiced,0.6119071399724042,1.1640047856739588
block_13,cv_mfcc3,0.22471721728194366,3.2334680770789936
block_13,cv_spectral_flux,0.6079641406734785,1.0391172979559218
block_13,cv_HNR,0.5857189799210539,1.6040686169373137
block_13,cv_F2,0.642257312381709,1.268429845571518
block_13,cv_F3_bandwidth,0.6678597675981345,1.3129855607237135
block_13,loudness,0.10859581607359427,0.14670402982405253
block_13,logHNR,0.5829703763679221,1.1948491079466683
block_14,mean_F2_bandwidth,0.590524290860803,1.4854863286018372
block_14,mean_harmonic_difference_H1_A3,0.5682547222133036,1.1451354920864105
block_14,50th_percentile_pitch_semitone,0.45415057697229916,1.6813187152147293
block_14,mean_harmonic_difference_H1_H2,0.5842666032689589,1.3192227057048254
block_14,mean_spectral_slope_500_1500_voiced,0.6422724290578453,1.1517755218914576
block_14,cv_mfcc3,0.19271360896527767,3.469777811451682
block_14,cv_spectral_flux,0.6115963757038116,0.9959823063441685
block_14,cv_HNR,0.5827316233750295,1.5736341876909137
block_14,cv_F2,0.629664507177141,1.2224873219217574
block_14,cv_F3_bandwidth,0.6582864401517091,1.3701899009091514
block_14,loudness,0.09574388864415663,0.15603511886937277
block_14,logHNR,0.5415880206834387,1.172808132001332
block_15,mean_F2_bandwidth,0.6200565334271502,1.5025120888437544
block_15,mean_harmonic_difference_H1_A3,0.5786106669240527,1.1290455332824163
block_15,50th_percentile_pitch_semitone,0.43988599476438983,1.7294624000787735
block_15,mean_harmonic_difference_H1_H2,0.5709516458489277,1.3474702111312322
block_15,mean_spectral_slope_500_1500_voiced,0.6094908212070111,1.2275299706629343
block_15,cv_mfcc3,0.26288444493655805,3.2309002661412314
block_15,cv_spectral_flux,0.65618262246803,0.9235942321164268
block_15,cv_HNR,0.5487553881205343,1.6590629466144102
block_15,cv_F2,0.5955776122433168,1.2738431606973921
block_15,cv_F3_bandwidth,0.6539061361992801,1.3381704092025757
block_15,loudness,0.09923641307762375,0.17060710809060506
block_15,logHNR,0.542312815785408,1.20500482405935
block_16,mean_F2_bandwidth,0.5962269736660851,1.585658801453454
block_16,mean_harmonic_difference_H1_A3,0.5769529835217528,1.111559352704457
block_16,50th_percentile_pitch_semitone,0.437793610341571,1.7905911718096053
block_16,mean_harmonic_difference_H1_H2,0.5641057502340387,1.368086269923619
block_16,mean_spectral_slope_500_1500_voiced,0.600591963088071,1.2066786416939326
block_16,cv_mfcc3,0.22684324591386099,3.3016186029251133
block_16,cv_spectral_flux,0.6156116216271011,0.9404599581445966
block_16,cv_HNR,0.47247581440886416,1.6702241378703289
block_16,cv_F2,0.5974917030996747,1.2941387040274483
block_16,cv_F3_bandwidth,0.6788300691103494,1.2731424016611916
block_16,loudness,0.10767756561162295,0.15844318430338586
block_16,logHNR,0.602307767227844,1.122444518974849
block_17,mean_F2_bandwidth,0.6224290510570561,1.4719616046973638
block_17,mean_harmonic_difference_H1_A3,0.5413858762562826,1.131264137370246
block_17,50th_percentile_pitch_semitone,0.4773997032531985,1.6692699491977692
block_17,mean_harmonic_difference_H1_H2,0.560690051427594,1.4011594610554832
block_17,mean_spectral_slope_500_1500_voiced,0.5959528990227867,1.227572160107749
block_17,cv_mfcc3,0.20869070204423257,3.3242520117866143
block_17,cv_spectral_flux,0.6213590613117924,0.9508986302784511
block_17,cv_HNR,0.5665254108262835,1.6695674108341336
block_17,cv_F2,0.6076170172956255,1.2673306167125702
block_17,cv_F3_bandwidth,0.6768057892719904,1.3265940717288427
block_17,loudness,0.12019038138290246,0.14680416403072222
block_17,logHNR,0.5554046695017152,1.2084637880325317
block_18,mean_F2_bandwidth,0.5938017729807783,1.5463843771389552
block_18,mean_harmonic_difference_H1_A3,0.5653628591034148,1.1457663689340865
block_18,50th_percentile_pitch_semitone,0.4676916285620623,1.6818306020327978
block_18,mean_harmonic_difference_H1_H2,0.5987631530949363,1.379076395715986
block_18,mean_spectral_slope_500_1500_voiced,0.6089214815033807,1.2520556151866913
block_18,cv_mfcc3,0.1696198652325957,3.2568743302752927
block_18,cv_spectral_flux,0.6297814365890291,0.9606590270996094
block_18,cv_HNR,0.47223586927133576,1.6839235092380218
block_18,cv_F2,0.5875716678522251,1.4182437913758414
block_18,cv_F3_bandwidth,0.6637540098141741,1.2909723435129439
block_18,loudness,0.08776704325444168,0.159627160855702
block_18,logHNR,0.5484670259886317,1.3095460108348302
block_19,mean_F2_bandwidth,0.6087986468165009,1.4629223048686981
block_19,mean_harmonic_difference_H1_A3,0.581918540376204,1.1630306116172247
block_19,50th_percentile_pitch_semitone,0.45148091708068494,1.661620829786573
block_19,mean_harmonic_difference_H1_H2,0.5771817553926397,1.3325853390353066
block_19,mean_spectral_slope_500_1500_voiced,0.6182844708156254,1.2082090888704573
block_19,cv_mfcc3,0.18043994555180823,3.344703098160348
block_19,cv_spectral_flux,0.6347647855679194,0.9330213580812726
block_19,cv_HNR,0.7003862277294198,1.5313118241195167
block_19,cv_F2,0.6350820592984006,1.304915419646672
block_19,cv_F3_bandwidth,0.6679980258146921,1.2892271322863442
block_19,loudness,0.08751839102694282,0.19176266395619937
block_19,logHNR,0.5653916848478494,1.2241642134530204
block_20,mean_F2_bandwidth,0.6149322837591171,1.5270465484687261
block_20,mean_harmonic_difference_H1_A3,0.5436159344734969,1.2248776384762354
block_20,50th_percentile_pitch_semitone,0.4850397103086666,1.7207478476422173
block_20,mean_harmonic_difference_H1_H2,0.5530609372589324,1.4376961631434304
block_20,mean_spectral_slope_500_1500_voiced,0.6006478038099077,1.2800364068576269
block_20,cv_mfcc3,0.28023729735071323,3.218469533071454
block_20,cv_spectral_flux,0.6328083387127629,0.9571879122938428
block_20,cv_HNR,0.49961694283410907,1.5886858418317777
block_20,cv_F2,0.6078279854522811,1.3580901324748993
block_20,cv_F3_bandwidth,0.6640165172241352,1.3468822368553706
block_20,loudness,0.09439758083748596,0.17308731696435384
block_20,logHNR,0.539899268635997,1.2940160376685006
block_21,mean_F2_bandwidth,0.6011893056609012,1.5027457518236977
block_21,mean_harmonic_difference_H1_A3,0.5824661734686406,1.1408455414431435
block_21,50th_percentile_pitch_semitone,0.4875331413414743,1.6721581029040473
block_21,mean_harmonic_difference_H1_H2,0.5413680283559693,1.4379003984587533
block_21,mean_spectral_slope_500_1500_voiced,0.6401568709148301,1.1602517366409302
block_21,cv_mfcc3,0.10539896867272479,3.319207711211805
block_21,cv_spectral_flux,0.6370926245495125,0.917412919657571
block_21,cv_HNR,0.502806919730372,1.6985274021114622
block_21,cv_F2,0.582575121825492,1.3546604301248277
block_21,cv_F3_bandwidth,0.687128483283299,1.3376761376857758
block_21,loudness,0.09706422576197872,0.1631923866059099
block_21,logHNR,0.5424108020961285,1.2835899804319655
block_22,mean_F2_bandwidth,0.5840007422375493,1.4706599456923348
block_22,mean_harmonic_difference_H1_A3,0.5893779198328654,1.225182443857193
block_22,50th_percentile_pitch_semitone,0.4399755023833778,1.715827920607158
block_22,mean_harmonic_difference_H1_H2,0.567808594416689,1.3888558489935738
block_22,mean_spectral_slope_500_1500_voiced,0.6292597171333101,1.1446631848812103
block_22,cv_mfcc3,0.2110265928182613,3.2964187253466144
block_22,cv_spectral_flux,0.6480236619159028,0.9428280719688961
block_22,cv_HNR,0.38321575384449075,1.6067275090941362
block_22,cv_F2,0.6109546491945231,1.3459332074437822
block_22,cv_F3_bandwidth,0.6839058780007892,1.4214519304888589
block_22,loudness,0.09644727206237062,0.18068057830844605
block_22,logHNR,0.62172696546272,1.1693975797721319
block_23,mean_F2_bandwidth,0.6061297525410299,1.4774076896054404
block_23,mean_harmonic_difference_H1_A3,0.5432011193285385,1.332200859274183
block_23,50th_percentile_pitch_semitone,0.4343237164257853,1.7211128984178816
block_23,mean_harmonic_difference_H1_H2,0.5922447906600105,1.4027368000575475
block_23,mean_spectral_slope_500_1500_voiced,0.6147917691204283,1.265410955463137
block_23,cv_mfcc3,0.24040863421504144,3.3064458644283667
block_23,cv_spectral_flux,0.619521583671923,0.9807076070989881
block_23,cv_HNR,0.5514234844940128,1.535432811028191
block_23,cv_F2,0.5900937186347114,1.3600698156016213
block_23,cv_F3_bandwidth,0.6465893053898105,1.3965448141098022
block_23,loudness,0.10022696714710307,0.20308775933725493
block_23,logHNR,0.539343019326528,1.298746360199792
block_24,mean_F2_bandwidth,0.6034282274820186,1.5211700924805232
block_24,mean_harmonic_difference_H1_A3,0.6329941343240164,1.214071865592684
block_24,50th_percentile_pitch_semitone,0.48107729093344126,1.6325448219265257
block_24,mean_harmonic_difference_H1_H2,0.5919537798122123,1.367403928722654
block_24,mean_spectral_slope_500_1500_voiced,0.6144362718418792,1.2519929792199815
block_24,cv_mfcc3,0.1938536815535001,3.3067116053508863
block_24,cv_spectral_flux,0.6329182949331071,0.9886371195316315
block_24,cv_HNR,0.5874785693293368,1.6587680941447616
block_24,cv_F2,0.6140922495612392,1.3488555252552032
block_24,cv_F3_bandwidth,0.6839340513365136,1.2701377740928106
block_24,loudness,0.09726515012206854,0.17520723066159657
block_24,logHNR,0.5480371964060597,1.2945124081202917
block_25,mean_F2_bandwidth,0.5719282712649416,1.522709425006594
block_25,mean_harmonic_difference_H1_A3,0.5811029839570876,1.203185498714447
block_25,50th_percentile_pitch_semitone,0.46713604695267147,1.7234004618866103
block_25,mean_harmonic_difference_H1_H2,0.5523878415977513,1.4110669834273202
block_25,mean_spectral_slope_500_1500_voiced,0.6233668423913143,1.2251259620700563
block_25,cv_mfcc3,0.1542611176199797,3.3348223847736205
block_25,cv_spectral_flux,0.6037424664806437,1.0480183746133531
block_25,cv_HNR,0.5141090198109547,1.6016643618100457
block_25,cv_F2,0.586548959767377,1.3643513449600764
block_25,cv_F3_bandwidth,0.6808180211594811,1.3614849065031325
block_25,loudness,0.10584155554641728,0.20908391049930028
block_25,logHNR,0.5573570346114812,1.2431190269333976
