block,feature,validation_loss,test_loss
block_2,mean_F2_bandwidth,0.262948234311559,0.935134102900823
block_2,mean_harmonic_difference_H1_A3,0.23351578482172705,1.1261734863122304
block_2,50th_percentile_pitch_semitone,0.17842237177220258,0.3775794953107834
block_2,mean_harmonic_difference_H1_H2,0.21047242121262985,0.8348128298918406
block_2,mean_spectral_slope_500_1500_voiced,0.2382586733861403,0.6404384101430575
block_2,cv_mfcc3,0.30590059980750084,0.6984600077072779
block_2,cv_spectral_flux,0.1369940951805223,0.23881730188926062
block_2,cv_HNR,0.0017373570246325637,4.41384833160555
block_2,cv_F2,0.26102967763488943,1.008622258901596
block_2,cv_F3_bandwidth,0.25059308314865286,1.2249059875806172
block_2,loudness,0.2831240262497555,0.7950024803479513
block_2,logHNR,0.2050168402493,0.6451065540313721
block_3,mean_F2_bandwidth,0.21802009811455553,0.9390742182731628
block_3,mean_harmonic_difference_H1_A3,0.21758852001618256,1.0681958496570587
block_3,50th_percentile_pitch_semitone,0.11875103329392997,0.48834893604119617
block_3,mean_harmonic_difference_H1_H2,0.22075880962339314,0.7510416011015574
block_3,mean_spectral_slope_500_1500_voiced,0.2181446501477198,0.7010757227738699
block_3,cv_mfcc3,0.2157317247580398,0.6605465809504191
block_3,cv_spectral_flux,0.09134632848541845,0.22388003766536713
block_3,cv_HNR,0.001311013120522892,4.401285358277771
block_3,cv_F2,0.21616050905802034,0.9856871068477631
block_3,cv_F3_bandwidth,0.20711555535143072,1.0629787842432659
block_3,loudness,0.1582155034623363,0.6764748096466064
block_3,logHNR,0.13595704979855905,0.6593030591805776
block_4,mean_F2_bandwidth,0.15360821309414777,0.9569588104883829
block_4,mean_harmonic_difference_H1_A3,0.16828645596450026,1.061234136422475
block_4,50th_percentile_pitch_semitone,0.11601962098343806,0.4234403669834137
block_4,mean_harmonic_difference_H1_H2,0.15890181064605713,0.7998319466908773
block_4,mean_spectral_slope_500_1500_voiced,0.17350428686900574,0.7012311518192291
block_4,cv_mfcc3,0.10052938657728108,0.26820392658313114
block_4,cv_spectral_flux,0.08863396595486185,0.22269904178877672
block_4,cv_HNR,0.0007884287505558776,4.412177065251551
block_4,cv_F2,0.13600973344661973,1.191638708114624
block_4,cv_F3_bandwidth,0.17408669265833768,1.1128548979759216
block_4,loudness,0.1635881777514111,0.7391605873902639
block_4,logHNR,0.11423915116624399,0.6253288437922796
block_5,mean_F2_bandwidth,0.21246573328971863,0.9383423030376434
block_5,mean_harmonic_difference_H1_A3,0.18249348940497095,1.043421487013499
block_5,50th_percentile_pitch_semitone,0.11386777316643433,0.38914502163728076
block_5,mean_harmonic_difference_H1_H2,0.14824388887394557,0.8424300253391266
block_5,mean_spectral_slope_500_1500_voiced,0.14245440370657228,0.7568381875753403
block_5,cv_mfcc3,0.04575068319470368,0.27451687802871066
block_5,cv_spectral_flux,0.072210153226148,0.25728614007433254
block_5,cv_HNR,0.001159261939226946,4.397254925580152
block_5,cv_F2,0.15294839103113522,1.0387009580930073
block_5,cv_F3_bandwidth,0.15417953546751628,1.2182071208953857
block_5,loudness,0.11598069169981913,0.7764597634474436
block_5,logHNR,0.119514279702509,0.5999174863100052
block_6,mean_F2_bandwidth,0.14481450685045935,0.8971086541811625
block_6,mean_harmonic_difference_H1_A3,0.18687649723142385,1.039510726928711
block_6,50th_percentile_pitch_semitone,0.10659705204042522,0.39037440717220306
block_6,mean_harmonic_difference_H1_H2,0.1239841499111869,0.8473051985104879
block_6,mean_spectral_slope_500_1500_voiced,0.1343175582587719,0.7111248920361201
block_6,cv_mfcc3,0.09770505993881008,0.33784233033657074
block_6,cv_spectral_flux,0.09819901260462674,0.26506026337544125
block_6,cv_HNR,0.0006028874261325902,4.374474867945537
block_6,cv_F2,0.13156615807251495,0.9414885739485422
block_6,cv_F3_bandwidth,0.11144952492957766,1.2609233458836873
block_6,loudness,0.12870747164230456,0.8073966006437937
block_6,logHNR,0.10097714682871645,0.6487522174914678
block_7,mean_F2_bandwidth,0.12145735001699491,0.838746706644694
block_7,mean_harmonic_difference_H1_A3,0.17227531495419415,0.9379556427399317
block_7,50th_percentile_pitch_semitone,0.09954898939891295,0.4054502174258232
block_7,mean_harmonic_difference_H1_H2,0.1333471401171251,0.8974181214968363
block_7,mean_spectral_slope_500_1500_voiced,0.21446196734905243,0.7118748327096304
block_7,cv_mfcc3,0.15121029706841166,0.47127136836449307
block_7,cv_spectral_flux,0.08449269060722807,0.24674487362305322
block_7,cv_HNR,0.0008814296948416581,4.399899594582773
block_7,cv_F2,0.1376531014049595,1.0670250356197357
block_7,cv_F3_bandwidth,0.120103052563288,1.2940507531166077
block_7,loudness,0.11457738043232397,0.8059746623039246
block_7,logHNR,0.1022012729875066,0.6533648123343786
block_8,mean_F2_bandwidth,0.150503942404281,0.8880569736162821
block_8,mean_harmonic_difference_H1_A3,0.21200776066292415,1.0159844756126404
block_8,50th_percentile_pitch_semitone,0.10616755705665458,0.3837190344929695
block_8,mean_harmonic_difference_H1_H2,0.1331706480546431,0.8896326323350271
block_8,mean_spectral_slope_500_1500_voiced,0.14618443850089202,0.6858731557925543
block_8,cv_mfcc3,0.04925198869949037,0.25620581458012265
block_8,cv_spectral_flux,0.07882110029459,0.23167727266748747
block_8,cv_HNR,0.0007601728721056134,4.388403402204858
block_8,cv_F2,0.1256814454258843,1.0978976289431255
block_8,cv_F3_bandwidth,0.10857303254306316,1.3112233678499858
block_8,loudness,0.12478017129681328,0.8140865564346313
block_8,logHNR,0.12244993024929003,0.6744412432114283
