block,feature,validation_loss,test_loss
block_2,mean_F2_bandwidth,0.5025847953173422,1.4996706694364548
block_2,mean_harmonic_difference_H1_A3,0.41336449355848376,0.8502088114619255
block_2,50th_percentile_pitch_semitone,0.25103534782125103,0.7228049300611019
block_2,mean_harmonic_difference_H1_H2,0.5399316030163919,0.9101343117654324
block_2,mean_spectral_slope_500_1500_voiced,0.6480838343981774,0.7124488763511181
block_2,cv_mfcc3,0.8262560660800626,0.23399882391095161
block_2,cv_spectral_flux,0.4988340841185662,0.9118828922510147
block_2,cv_HNR,0.7331701137365834,0.3184976140037179
block_2,cv_F2,0.5294649524073447,0.9305345229804516
block_2,cv_F3_bandwidth,0.5233473556656991,1.198357306420803
block_2,loudness,0.5068518485753767,0.7574991025030613
block_2,logHNR,0.24291201152147784,0.49142303317785263
block_3,mean_F2_bandwidth,0.45026763600687825,1.5364140644669533
block_3,mean_harmonic_difference_H1_A3,0.3494514606652721,0.933955006301403
block_3,50th_percentile_pitch_semitone,0.167875844865076,0.7462216094136238
block_3,mean_harmonic_difference_H1_H2,0.4239905649615872,1.1290242448449135
block_3,mean_spectral_slope_500_1500_voiced,0.3339095995310814,0.5775094889104366
block_3,cv_mfcc3,0.8408682204542621,0.1898045316338539
block_3,cv_spectral_flux,0.4825282981318812,0.9317800477147102
block_3,cv_HNR,0.1827931084459828,0.435076960362494
block_3,cv_F2,0.41300148540927517,1.0504358112812042
block_3,cv_F3_bandwidth,0.42673516802249417,1.213065318763256
block_3,loudness,0.46667716964598627,0.7923237048089504
block_3,logHNR,0.2203859177327925,0.5270720310509205
block_4,mean_F2_bandwidth,0.42998198155433903,1.4719633758068085
block_4,mean_harmonic_difference_H1_A3,0.34992758016432485,0.9313551634550095
block_4,50th_percentile_pitch_semitone,0.1545398147596467,0.6887202672660351
block_4,mean_harmonic_difference_H1_H2,0.42446247608430926,1.131312057375908
block_4,mean_spectral_slope_500_1500_voiced,0.3274207091139209,0.5802395716309547
block_4,cv_mfcc3,0.6553613663681092,0.17383735161274672
block_4,cv_spectral_flux,0.44597525413959255,1.0342231318354607
block_4,cv_HNR,0.17738178937185195,0.5810945704579353
block_4,cv_F2,0.3937956089934995,1.05423354357481
block_4,cv_F3_bandwidth,0.4138811067227394,1.202962264418602
block_4,loudness,0.4693365087432246,0.8212685063481331
block_4,logHNR,0.19930080180206605,0.547183196991682
block_5,mean_F2_bandwidth,0.4114165969433323,1.528455100953579
block_5,mean_harmonic_difference_H1_A3,0.37557841356723537,0.8583046719431877
block_5,50th_percentile_pitch_semitone,0.16376542444190673,0.7261593192815781
block_5,mean_harmonic_difference_H1_H2,0.40922791006103637,1.124356061220169
block_5,mean_spectral_slope_500_1500_voiced,0.3293774502892648,0.6054350435733795
block_5,cv_mfcc3,0.6924066755079454,0.2312685362994671
block_5,cv_spectral_flux,0.4348465213852544,1.088245466351509
block_5,cv_HNR,0.18186032892234863,0.8127812780439854
block_5,cv_F2,0.3820167674172309,1.1241367906332016
block_5,cv_F3_bandwidth,0.3674335330724716,1.2548211738467216
block_5,loudness,0.44720094242403585,0.8477178141474724
block_5,logHNR,0.1951411176593073,0.5699620358645916
block_6,mean_F2_bandwidth,0.41067171769757427,1.6114374697208405
block_6,mean_harmonic_difference_H1_A3,0.33721347345459846,0.9622805342078209
block_6,50th_percentile_pitch_semitone,0.16585998561593793,0.7155047319829464
block_6,mean_harmonic_difference_H1_H2,0.40739232493985084,1.193576842546463
block_6,mean_spectral_slope_500_1500_voiced,0.29391994014863043,0.6731196530163288
block_6,cv_mfcc3,0.5820631698494957,0.23821489606052637
block_6,cv_spectral_flux,0.42647664633489424,1.1690484955906868
block_6,cv_HNR,0.18588656499501197,0.4215157385915518
block_6,cv_F2,0.36099499944717656,1.1825766488909721
block_6,cv_F3_bandwidth,0.40055530301986203,1.257580578327179
block_6,loudness,0.4152707265269372,0.9988985881209373
block_6,logHNR,0.19109056865976703,0.613863181322813
block_7,mean_F2_bandwidth,0.41368438207334085,1.6513572111725807
block_7,mean_harmonic_difference_H1_A3,0.34605938628796606,0.9059776589274406
block_7,50th_percentile_pitch_semitone,0.1329380219742175,0.7101100385189056
block_7,mean_harmonic_difference_H1_H2,0.4192438308269747,1.2095652371644974
block_7,mean_spectral_slope_500_1500_voiced,0.2834262251853943,0.6653807796537876
block_7,cv_mfcc3,0.65671954328014,0.2707027643918991
block_7,cv_spectral_flux,0.38675658645168426,1.2556724399328232
block_7,cv_HNR,0.069295778029388,0.5989507883787155
block_7,cv_F2,0.36469324413807164,1.165714107453823
block_7,cv_F3_bandwidth,0.36608856051198896,1.2936765775084496
block_7,loudness,0.43087180463537095,0.9889925718307495
block_7,logHNR,0.18265174930134126,0.5731739513576031
block_8,mean_F2_bandwidth,0.40329151095882537,1.5790322497487068
block_8,mean_harmonic_difference_H1_A3,0.3103660479668648,0.921821616590023
block_8,50th_percentile_pitch_semitone,0.13656618950828428,0.7931696027517319
block_8,mean_harmonic_difference_H1_H2,0.40618562938705566,1.191884808242321
block_8,mean_spectral_slope_500_1500_voiced,0.3068547835273127,0.650932103395462
block_8,cv_mfcc3,0.5088709669728433,0.19731138180941343
block_8,cv_spectral_flux,0.41422515146193967,1.2162504941225052
block_8,cv_HNR,0.04468769682270865,0.41249728854745626
block_8,cv_F2,0.382359795032009,1.1985304281115532
block_8,cv_F3_bandwidth,0.3823731527213127,1.2255945578217506
block_8,loudness,0.4272143388948133,0.9584774076938629
block_8,logHNR,0.20808638824570563,0.5670307017862797
