block,feature,validation_loss,test_loss
block_9,mean_F2_bandwidth,0.3053774434057149,1.4341333707173665
block_9,mean_harmonic_difference_H1_A3,0.33634350381114264,1.0158190727233887
block_9,50th_percentile_pitch_semitone,0.2627112806182016,0.9738847464323044
block_9,mean_harmonic_difference_H1_H2,0.2640835778279738,1.3297988871733348
block_9,mean_spectral_slope_500_1500_voiced,0.3637785400179299,1.1410545806090038
block_9,cv_mfcc3,0.33785698071799497,0.5195755002399286
block_9,cv_spectral_flux,0.39224844493649225,1.1089927454789479
block_9,cv_HNR,0.05306044669652527,0.5949814344445864
block_9,cv_F2,0.32583501731807535,1.2962845067183177
block_9,cv_F3_bandwidth,0.4003717980601571,1.2076546947161357
block_9,loudness,0.07577498629689217,0.17028156916300455
block_9,logHNR,0.3089619698849591,1.3612651427586873
